timestamp,raw
2022-10-14-11-15-1-35506,1.0
2022-10-14-11-15-1-35523,1.0
2022-10-14-11-15-1-35539,1.0
2022-10-14-11-15-1-35557,1.0
2022-10-14-11-15-1-35574,0.0
2022-10-14-11-15-1-35589,0.0
2022-10-14-11-15-1-35606,0.0
2022-10-14-11-15-1-35624,0.0
2022-10-14-11-15-1-35639,0.0
2022-10-14-11-15-1-35656,0.0
2022-10-14-11-15-1-35672,0.0
2022-10-14-11-15-1-35690,0.0
2022-10-14-11-15-1-35705,0.0
2022-10-14-11-15-1-35722,1.0
2022-10-14-11-15-1-35739,1.0
2022-10-14-11-15-1-35756,1.0
2022-10-14-11-15-1-35773,1.0
2022-10-14-11-15-1-35791,1.0
2022-10-14-11-15-1-35805,1.0
2022-10-14-11-15-1-35822,1.0
2022-10-14-11-15-1-35839,1.0
2022-10-14-11-15-1-35856,1.0
2022-10-14-11-15-1-35874,1.0
2022-10-14-11-15-1-35891,1.0
2022-10-14-11-15-1-35906,0.0
2022-10-14-11-15-1-35923,0.0
2022-10-14-11-15-1-35939,0.0
2022-10-14-11-15-1-35958,0.0
2022-10-14-11-15-1-35973,0.0
2022-10-14-11-15-1-35989,0.0
2022-10-14-11-15-1-36006,0.0
2022-10-14-11-15-1-36025,0.0
2022-10-14-11-15-1-36042,0.0
2022-10-14-11-15-1-36056,0.0
2022-10-14-11-15-1-36074,0.0
2022-10-14-11-15-1-36089,0.0
2022-10-14-11-15-1-36108,0.0
2022-10-14-11-15-1-36122,0.0
2022-10-14-11-15-1-36140,0.0
2022-10-14-11-15-1-36156,0.0
2022-10-14-11-15-2-36173,0.0
2022-10-14-11-15-2-36189,0.0
2022-10-14-11-15-2-36206,0.0
2022-10-14-11-15-2-36223,0.0
2022-10-14-11-15-2-36239,0.0
2022-10-14-11-15-2-36266,0.0
2022-10-14-11-15-2-36290,0.0
2022-10-14-11-15-2-36307,0.0
2022-10-14-11-15-2-36322,0.0
2022-10-14-11-15-2-36338,0.0
2022-10-14-11-15-2-36355,0.0
2022-10-14-11-15-2-36372,0.0
2022-10-14-11-15-2-36389,0.0
2022-10-14-11-15-2-36406,0.0
2022-10-14-11-15-2-36422,0.0
2022-10-14-11-15-2-36439,0.0
2022-10-14-11-15-2-36458,0.0
2022-10-14-11-15-2-36472,1.0
2022-10-14-11-15-2-36490,1.0
2022-10-14-11-15-2-36506,1.0
2022-10-14-11-15-2-36522,1.0
2022-10-14-11-15-2-36540,1.0
2022-10-14-11-15-2-36556,1.0
2022-10-14-11-15-2-36573,1.0
2022-10-14-11-15-2-36589,1.0
2022-10-14-11-15-2-36606,1.0
2022-10-14-11-15-2-36622,1.0
2022-10-14-11-15-2-36639,1.0
2022-10-14-11-15-2-36656,1.0
2022-10-14-11-15-2-36673,1.0
2022-10-14-11-15-2-36690,1.0
2022-10-14-11-15-2-36708,1.0
2022-10-14-11-15-2-36722,1.0
2022-10-14-11-15-2-36739,1.0
2022-10-14-11-15-2-36756,1.0
2022-10-14-11-15-2-36773,1.0
2022-10-14-11-15-2-36789,1.0
2022-10-14-11-15-2-36807,1.0
2022-10-14-11-15-2-36823,1.0
2022-10-14-11-15-2-36839,1.0
2022-10-14-11-15-2-36856,1.0
2022-10-14-11-15-2-36876,1.0
2022-10-14-11-15-2-36889,1.0
2022-10-14-11-15-2-36906,1.0
2022-10-14-11-15-2-36923,1.0
2022-10-14-11-15-2-36941,1.0
2022-10-14-11-15-2-36956,1.0
2022-10-14-11-15-2-36972,1.0
2022-10-14-11-15-2-36989,1.0
2022-10-14-11-15-2-37006,1.0
2022-10-14-11-15-2-37023,1.0
2022-10-14-11-15-2-37042,1.0
2022-10-14-11-15-2-37056,1.0
2022-10-14-11-15-2-37072,1.0
2022-10-14-11-15-2-37089,1.0
2022-10-14-11-15-2-37106,1.0
2022-10-14-11-15-2-37125,1.0
2022-10-14-11-15-2-37140,1.0
2022-10-14-11-15-2-37155,1.0
2022-10-14-11-15-3-37172,1.0
2022-10-14-11-15-3-37190,1.0
2022-10-14-11-15-3-37207,1.0
2022-10-14-11-15-3-37224,1.0
2022-10-14-11-15-3-37240,1.0
2022-10-14-11-15-3-37256,1.0
2022-10-14-11-15-3-37273,1.0
2022-10-14-11-15-3-37290,1.0
2022-10-14-11-15-3-37306,1.0
2022-10-14-11-15-3-37322,1.0
2022-10-14-11-15-3-37339,1.0
2022-10-14-11-15-3-37356,1.0
2022-10-14-11-15-3-37374,1.0
2022-10-14-11-15-3-37389,1.0
2022-10-14-11-15-3-37406,1.0
2022-10-14-11-15-3-37422,1.0
2022-10-14-11-15-3-37440,1.0
2022-10-14-11-15-3-37457,1.0
2022-10-14-11-15-3-37473,1.0
2022-10-14-11-15-3-37489,1.0
2022-10-14-11-15-3-37507,1.0
2022-10-14-11-15-3-37523,1.0
2022-10-14-11-15-3-37542,1.0
2022-10-14-11-15-3-37557,1.0
2022-10-14-11-15-3-37572,1.0
2022-10-14-11-15-3-37591,1.0
2022-10-14-11-15-3-37607,1.0
2022-10-14-11-15-3-37622,1.0
2022-10-14-11-15-3-37640,1.0
2022-10-14-11-15-3-37656,1.0
2022-10-14-11-15-3-37672,1.0
2022-10-14-11-15-3-37691,1.0
2022-10-14-11-15-3-37705,1.0
2022-10-14-11-15-3-37722,1.0
2022-10-14-11-15-3-37741,1.0
2022-10-14-11-15-3-37757,1.0
2022-10-14-11-15-3-37774,1.0
2022-10-14-11-15-3-37792,1.0
2022-10-14-11-15-3-37806,1.0
2022-10-14-11-15-3-37824,1.0
2022-10-14-11-15-3-37840,1.0
2022-10-14-11-15-3-37857,1.0
2022-10-14-11-15-3-37875,1.0
2022-10-14-11-15-3-37892,1.0
2022-10-14-11-15-3-37908,1.0
2022-10-14-11-15-3-37924,1.0
2022-10-14-11-15-3-37942,1.0
2022-10-14-11-15-3-37958,1.0
2022-10-14-11-15-3-37972,1.0
2022-10-14-11-15-3-37989,1.0
2022-10-14-11-15-3-38006,1.0
2022-10-14-11-15-3-38024,1.0
2022-10-14-11-15-3-38042,1.0
2022-10-14-11-15-3-38058,1.0
2022-10-14-11-15-3-38073,1.0
2022-10-14-11-15-3-38091,1.0
2022-10-14-11-15-3-38107,1.0
2022-10-14-11-15-3-38123,1.0
2022-10-14-11-15-3-38140,1.0
2022-10-14-11-15-3-38158,1.0
2022-10-14-11-15-4-38175,1.0
2022-10-14-11-15-4-38190,1.0
2022-10-14-11-15-4-38206,1.0
2022-10-14-11-15-4-38225,1.0
2022-10-14-11-15-4-38240,1.0
2022-10-14-11-15-4-38256,1.0
2022-10-14-11-15-4-38275,1.0
2022-10-14-11-15-4-38292,1.0
2022-10-14-11-15-4-38306,1.0
2022-10-14-11-15-4-38323,1.0
2022-10-14-11-15-4-38342,1.0
2022-10-14-11-15-4-38358,1.0
2022-10-14-11-15-4-38375,1.0
2022-10-14-11-15-4-38391,1.0
2022-10-14-11-15-4-38407,1.0
2022-10-14-11-15-4-38425,1.0
2022-10-14-11-15-4-38441,1.0
2022-10-14-11-15-4-38457,1.0
2022-10-14-11-15-4-38472,1.0
2022-10-14-11-15-4-38491,1.0
2022-10-14-11-15-4-38506,1.0
2022-10-14-11-15-4-38523,1.0
2022-10-14-11-15-4-38539,1.0
2022-10-14-11-15-4-38558,1.0
2022-10-14-11-15-4-38573,1.0
2022-10-14-11-15-4-38589,1.0
2022-10-14-11-15-4-38606,1.0
