timestamp,raw
2022-10-14-11-19-38-168527,1.0
2022-10-14-11-19-38-168546,1.0
2022-10-14-11-19-38-168561,1.0
2022-10-14-11-19-38-168577,1.0
2022-10-14-11-19-38-168594,1.0
2022-10-14-11-19-38-168611,1.0
2022-10-14-11-19-38-168629,1.0
2022-10-14-11-19-38-168643,1.0
2022-10-14-11-19-38-168660,1.0
2022-10-14-11-19-38-168677,1.0
2022-10-14-11-19-38-168695,1.0
2022-10-14-11-19-38-168712,1.0
2022-10-14-11-19-38-168727,1.0
2022-10-14-11-19-38-168744,1.0
2022-10-14-11-19-38-168760,1.0
2022-10-14-11-19-38-168777,1.0
2022-10-14-11-19-38-168795,1.0
2022-10-14-11-19-38-168810,1.0
2022-10-14-11-19-38-168827,1.0
2022-10-14-11-19-38-168844,1.0
2022-10-14-11-19-38-168861,1.0
2022-10-14-11-19-38-168879,1.0
2022-10-14-11-19-38-168894,1.0
2022-10-14-11-19-38-168911,1.0
2022-10-14-11-19-38-168927,1.0
2022-10-14-11-19-39-168944,1.0
2022-10-14-11-19-39-168961,1.0
2022-10-14-11-19-39-168977,1.0
2022-10-14-11-19-39-168994,1.0
2022-10-14-11-19-39-169011,1.0
2022-10-14-11-19-39-169027,1.0
2022-10-14-11-19-39-169046,1.0
2022-10-14-11-19-39-169060,1.0
2022-10-14-11-19-39-169078,1.0
2022-10-14-11-19-39-169094,1.0
2022-10-14-11-19-39-169110,1.0
2022-10-14-11-19-39-169128,1.0
2022-10-14-11-19-39-169144,1.0
2022-10-14-11-19-39-169160,1.0
2022-10-14-11-19-39-169177,1.0
2022-10-14-11-19-39-169194,1.0
2022-10-14-11-19-39-169212,1.0
2022-10-14-11-19-39-169227,1.0
2022-10-14-11-19-39-169244,0.0
2022-10-14-11-19-39-169261,0.0
2022-10-14-11-19-39-169277,0.0
2022-10-14-11-19-39-169296,0.0
2022-10-14-11-19-39-169310,0.0
2022-10-14-11-19-39-169328,0.0
2022-10-14-11-19-39-169344,0.0
2022-10-14-11-19-39-169361,0.0
2022-10-14-11-19-39-169379,0.0
2022-10-14-11-19-39-169394,0.0
2022-10-14-11-19-39-169410,0.0
2022-10-14-11-19-39-169427,0.0
2022-10-14-11-19-39-169446,0.0
2022-10-14-11-19-39-169463,0.0
2022-10-14-11-19-39-169477,0.0
2022-10-14-11-19-39-169494,0.0
2022-10-14-11-19-39-169511,0.0
2022-10-14-11-19-39-169528,0.0
2022-10-14-11-19-39-169546,0.0
2022-10-14-11-19-39-169561,0.0
2022-10-14-11-19-39-169577,0.0
2022-10-14-11-19-39-169594,0.0
2022-10-14-11-19-39-169610,0.0
2022-10-14-11-19-39-169629,0.0
2022-10-14-11-19-39-169644,0.0
2022-10-14-11-19-39-169660,0.0
2022-10-14-11-19-39-169677,0.0
2022-10-14-11-19-39-169694,0.0
2022-10-14-11-19-39-169712,0.0
2022-10-14-11-19-39-169728,0.0
2022-10-14-11-19-39-169744,0.0
2022-10-14-11-19-39-169760,0.0
2022-10-14-11-19-39-169778,0.0
2022-10-14-11-19-39-169796,0.0
2022-10-14-11-19-39-169811,0.0
2022-10-14-11-19-39-169827,0.0
2022-10-14-11-19-39-169844,0.0
2022-10-14-11-19-39-169861,0.0
2022-10-14-11-19-39-169879,0.0
2022-10-14-11-19-39-169894,0.0
2022-10-14-11-19-39-169911,0.0
2022-10-14-11-19-39-169927,0.0
2022-10-14-11-19-40-169945,0.0
2022-10-14-11-19-40-169962,0.0
2022-10-14-11-19-40-169978,0.0
2022-10-14-11-19-40-169994,1.0
2022-10-14-11-19-40-170010,1.0
2022-10-14-11-19-40-170027,1.0
2022-10-14-11-19-40-170045,1.0
2022-10-14-11-19-40-170061,1.0
2022-10-14-11-19-40-170078,1.0
2022-10-14-11-19-40-170094,1.0
2022-10-14-11-19-40-170111,1.0
2022-10-14-11-19-40-170129,1.0
2022-10-14-11-19-40-170144,1.0
2022-10-14-11-19-40-170160,1.0
2022-10-14-11-19-40-170177,1.0
2022-10-14-11-19-40-170196,1.0
2022-10-14-11-19-40-170212,1.0
2022-10-14-11-19-40-170228,1.0
2022-10-14-11-19-40-170245,1.0
2022-10-14-11-19-40-170260,1.0
2022-10-14-11-19-40-170277,1.0
2022-10-14-11-19-40-170295,1.0
2022-10-14-11-19-40-170311,1.0
2022-10-14-11-19-40-170328,1.0
2022-10-14-11-19-40-170344,1.0
2022-10-14-11-19-40-170361,1.0
2022-10-14-11-19-40-170379,1.0
2022-10-14-11-19-40-170394,1.0
2022-10-14-11-19-40-170411,1.0
2022-10-14-11-19-40-170427,1.0
2022-10-14-11-19-40-170444,1.0
2022-10-14-11-19-40-170462,1.0
2022-10-14-11-19-40-170478,1.0
2022-10-14-11-19-40-170496,1.0
2022-10-14-11-19-40-170514,1.0
2022-10-14-11-19-40-170527,1.0
2022-10-14-11-19-40-170546,1.0
2022-10-14-11-19-40-170560,1.0
2022-10-14-11-19-40-170577,1.0
2022-10-14-11-19-40-170595,1.0
2022-10-14-11-19-40-170613,1.0
